2028597872	2026480716	699015	1	500	中青手机视讯按次5元	30	02	1	20160614084459	0			30820650	中青手机视讯按次5元			20160824
2028597884	2026480728	699066	1	1000	长江视讯按次10元	30	02	1	20160614091007	0			30820607	长江视讯按次10元			20160824
2028597895	2026480739	699058	1	1000	环球视讯按次10元	30	02	1	20160614091839	0			30820641	环球视讯按次10元			20160824
2028597903	2026480747	699062	1	1000	国教视讯按次10元	30	02	1	20160615014515	0			30820666	国教视讯按次10元			20160824
2028597905	2026480749	699013	1	1000	优土-原创栏目10元按次	30	02	1	20160615014357	0			20520162	优土-原创栏目10元按次			20160824
2028597916	2026480760	699013	0	400	央视-动漫栏目4元包月	30	01	1	20160615021230	0			20730009	央视-动漫栏目4元包月			20160824
2028597918	2026480762	699013	0	400	央视-体育栏目4元包月	30	01	1	20160615021215	0			20130041	央视-体育栏目4元包月			20160824
2028597920	2026480764	699013	0	400	人民视讯-法制栏目4元包月	30	01	1	20160615021129	0			20530016	人民视讯-法制栏目4元包月			20160824
2028597923	2026480767	699013	0	400	新闻栏目4元包月	30	01	1	20160615021042	0			20030010	新闻栏目4元包月			20160824
2028597927	2026480771	699013	0	400	东方龙-财经栏目4元包月	30	01	1	20160615020553	0			20630009	东方龙-财经栏目4元包月			20160824
2028597935	2026480779	699014	0	500	华数手机视频包月5元	30	01	1	20160615020420	0			30830332	华数手机视频包月5元			20160824
2028597939	2026480783	699013	0	500	中投视讯-娱乐栏目5元包月	30	01	1	20160615030220	0			20430017	中投视讯-娱乐栏目5元包月			20160824
2028597942	2026480786	699013	0	500	央视-纪录片栏目5元包月	30	01	1	20160615030134	0			20830026	央视-纪录片栏目5元包月			20160824
2028597977	2026480821	699013	0	700	央视-动漫栏目7元包月	30	01	1	20160615035623	0			20730011	央视-动漫栏目7元包月			20160824
2028597978	2026480822	699013	0	700	央视-纪录片栏目7元包月	30	01	1	20160615035552	0			20830028	央视-纪录片栏目7元包月			20160824
2028597981	2026480825	699013	0	700	人民视讯-法制栏目7元包月	30	01	1	20160615035501	0			20530018	人民视讯-法制栏目7元包月			20160824
2028597984	2026480828	699013	0	700	新闻栏目7元包月	30	01	1	20160615035421	0			20030012	新闻栏目7元包月			20160824
2028597994	2026480838	699201	0	700	央广-韩国SBS专区包月7元	30	01	1	20160615040457	0			20239179	央广-韩国SBS专区包月7元			20160824
2028598001	2026480845	699201	0	700	搜狐影音专区包月7元	30	01	1	20160615065622	0			20239268	搜狐影音专区包月7元			20160824
2028598003	2026480847	699004	0	800	CCTV手机电视包月8元	30	01	1	20160615065535	0			30830201	CCTV手机电视包月8元			20160824
